id,morning,noon,afternoon,evening
701082854,0.032,0.232,0.084,0.0
701082855,0.417,0.144,0.209,0.0
701082856,0.068,0.0,0.0,0.0
701082857,0.515,0.497,0.09,0.0
701082858,0.59,0.923,0.269,0.0
701082859,0.465,0.953,0.163,0.233
701082860,0.442,0.895,0.372,0.384
701082861,0.516,0.969,0.5,0.0
701085318,0.575,0.886,0.938,0.813
701368486,0.956,0.844,0.956,0.8
701676697,0.03,0.442,0.427,0.025
701676698,0.0,0.117,0.0,0.0
701676699,0.134,0.258,0.3,0.0
701676700,0.037,0.128,0.436,0.097
701930678,0.286,0.691,0.525,0.253
702048738,0.558,0.643,0.567,0.357
702088879,0.787,0.857,0.812,0.549
702088880,0.306,0.646,0.753,0.133
702088881,0.439,0.668,0.601,0.413
702088882,0.815,0.896,0.839,0.742
702088883,0.963,0.994,0.944,0.562
702088884,0.978,0.997,0.987,0.82
702088885,0.961,0.994,1.0,0.994
703954883,,,,
703954884,,,,
704188377,,,,
704188378,,,,
704188590,,,,
704339585,,,,
704339586,,,,
704374953,0.0,0.083,0.4,0.117
704374954,0.148,0.148,0.115,0.0
704374955,0.269,0.281,0.323,0.018
704432278,0.456,0.81,0.76,0.507
704445786,0.84,0.922,0.838,0.425
704445787,0.704,0.864,0.729,0.234
704764742,0.0,0.178,0.244,0.044
70659258,0.252,0.152,0.126,0.019
708024004,0.254,0.731,0.456,0.075
708024005,0.075,0.856,0.187,0.072
708024006,0.75,0.707,0.741,0.629
708249530,0.583,0.672,0.601,0.046
708249531,0.41,0.674,0.408,0.033
708393992,0.795,0.847,0.816,0.678
708820152,0.838,0.875,0.827,0.656
709876006,0.518,0.982,0.946,0.098
709876007,0.488,0.795,0.307,0.0
709876008,0.0,0.419,0.744,0.767
710673633,0.0,0.0,0.0,0.0
710673634,0.0,0.003,0.0,0.0
710673635,0.0,0.204,0.0,0.0
710698786,0.321,0.764,0.877,0.0
710706040,0.719,0.669,0.409,0.186
710706913,0.54,0.659,0.503,0.238
710708158,0.67,0.751,0.68,0.191
710708159,0.105,0.311,0.436,0.454
710708369,0.481,0.856,0.769,0.159
710708457,0.427,0.68,0.507,0.52
710708458,0.671,0.88,0.8,0.209
710709243,0.489,0.648,0.612,0.481
710709673,0.557,0.668,0.251,0.0
71153951,0.403,0.735,0.316,0.025
71156558,0.438,0.657,0.514,0.138
71158112,0.32,0.544,0.355,0.221
71175200,0.92,0.979,0.981,0.82
711863509,0.661,0.626,0.589,0.537
712014981,0.95,0.907,0.514,0.714
712022381,0.13,0.936,0.358,0.259
712401648,0.31,0.489,0.387,0.154
712541458,0.576,0.695,0.75,0.477
712541459,0.539,0.646,0.712,0.255
712696854,0.758,0.895,0.768,0.0
712697371,0.494,0.609,0.475,0.138
712975493,0.752,0.781,0.781,0.714
713012538,0.0,0.001,0.0,0.0
713012539,0.0,0.0,0.0,0.0
713012540,0.0,0.0,0.0,0.0
713321049,0.466,0.896,0.855,0.112
713321050,0.325,0.659,0.724,0.382
713462675,0.903,0.375,0.181,0.0
71364444,0.033,0.143,0.106,0.038
71364445,0.061,0.097,0.315,0.0
71364448,0.012,0.083,0.001,0.0
713692739,0.038,0.293,0.094,0.0
713708334,0.108,0.735,0.02,0.0
713802386,,,,
71397875,0.878,0.967,0.933,0.647
714369553,0.849,0.996,0.957,0.0
71452276,0.345,0.766,0.582,0.261
715591381,0.64,0.91,0.916,0.938
715591382,0.457,0.607,0.562,0.251
715591383,0.437,0.563,0.71,0.607
715591384,0.02,0.05,0.085,0.05
715591407,0.571,0.974,0.948,0.0
715905239,0.0,0.0,0.05,0.0
715905242,0.109,0.605,0.454,0.039
715905245,0.357,0.446,0.34,0.026
715905246,0.183,0.016,0.056,0.0
715905247,0.028,0.454,0.376,0.149
715905248,0.062,0.316,0.161,0.03
715905249,0.214,0.071,0.0,0.0
715905250,0.436,0.276,0.122,0.0
715905251,0.383,0.73,0.465,0.112
715905252,0.386,0.669,0.418,0.034
715905253,0.345,0.779,0.814,0.221
715905256,0.027,0.392,0.541,0.0
715905257,0.894,0.979,0.929,0.496
715905258,0.546,0.908,0.804,0.356
715905259,0.7,0.643,0.357,0.0
715905261,1.0,1.0,0.885,0.0
715905263,0.256,0.977,1.0,0.0
715905267,0.0,0.623,0.423,0.015
716598078,0.158,0.537,0.709,0.409
716598079,0.798,0.837,0.742,0.453
716598080,0.45,0.714,0.745,0.655
716598081,0.263,0.532,0.486,0.367
716598082,0.195,0.338,0.253,0.085
716598083,0.312,0.583,0.61,0.392
716712723,0.77,0.882,0.671,0.253
716827428,0.93,0.93,0.702,0.0
716827429,0.994,1.0,0.994,0.522
71736120,0.823,0.861,0.769,0.675
71736121,0.469,0.758,0.641,0.635
717866975,,,,
71859620,0.1,0.158,0.0,0.0
71859625,0.0,0.077,0.008,0.0
71859626,0.0,0.061,0.0,0.0
71859627,0.0,0.0,0.0,0.0
71859628,0.0,0.071,0.113,0.0
71859629,0.0,0.014,0.0,0.0
71859630,0.0,0.025,0.017,0.0
71859633,0.001,0.001,0.0,0.0
71859635,0.002,0.013,0.0,0.0
71859638,0.023,0.141,0.075,0.0
71862351,0.0,0.048,0.0,0.0
71883618,0.14,0.465,0.157,0.0
71897088,0.958,0.961,0.933,0.906
71897089,0.896,0.904,0.871,0.834
718997804,0.151,0.297,0.271,0.069
718997805,0.054,0.435,0.685,0.0
719003505,0.355,0.715,0.584,0.168
719367132,0.748,0.983,0.84,0.067
719653773,0.19,0.357,0.31,0.095
720664749,0.498,0.673,0.621,0.299
720899548,0.491,0.491,0.073,0.0
720899550,0.608,0.563,0.227,0.066
720899552,0.26,0.984,0.944,0.228
721164928,0.706,0.852,0.815,0.626
721164929,0.651,0.768,0.715,0.541
721164930,0.689,0.912,0.845,0.368
721164931,0.929,0.916,0.662,0.259
721199427,0.718,0.892,0.845,0.499
721870258,0.523,0.535,0.5,0.0
721870261,0.3,0.988,0.912,0.076
721870262,0.696,0.661,0.455,0.0
721886415,0.73,0.639,0.464,0.282
721923984,0.934,0.984,0.0,0.262
721923985,0.657,0.284,0.104,0.552
721923986,0.855,0.697,0.776,0.0
721923988,0.135,0.45,0.563,0.178
721923991,0.0,0.578,0.589,0.0
721923992,0.0,0.314,0.07,0.0
721923993,0.0,0.576,0.587,0.0
721923995,0.096,0.266,0.0,0.0
721923996,0.385,0.76,0.0,0.0
721931267,0.638,0.741,0.729,0.637
721931268,0.888,0.805,0.896,0.765
721931269,0.207,0.855,0.684,0.04
721931270,0.811,0.843,0.724,0.432
721933838,0.511,0.689,0.306,0.065
721933839,0.866,0.89,0.9,0.67
722355488,0.853,0.972,0.945,0.587
722441307,0.64,0.733,0.682,0.505
722593904,0.0,0.0,0.0,0.0
722720355,0.725,0.968,0.965,0.685
722722889,0.371,0.557,0.649,0.328
722759669,0.588,0.713,0.802,0.223
722794553,1.0,1.0,0.987,0.799
722879627,0.0,0.041,0.0,0.0
722879628,0.234,0.532,0.323,0.0
722879629,0.0,0.594,0.156,0.0
722893702,0.115,0.929,0.132,0.066
722893704,0.028,0.338,0.225,0.056
722916169,0.663,0.894,0.842,0.382
723081763,0.321,0.605,0.549,0.108
723084548,0.643,0.729,0.681,0.47
723120319,0.029,0.014,0.0,0.0
723247198,0.092,0.207,0.101,0.0
723394476,0.123,0.114,0.0,0.0
723480671,0.206,0.627,0.058,0.0
723480672,0.529,0.623,0.742,0.7
723480674,0.503,0.671,0.596,0.378
723480675,0.711,0.812,0.723,0.089
723480676,0.693,0.813,0.709,0.188
723729436,0.821,0.992,0.98,0.893
723737501,0.134,0.459,0.727,0.012
723737502,0.913,0.969,0.945,0.591
723738328,0.973,0.991,0.882,0.0
723890573,0.497,0.634,0.491,0.429
723890574,0.797,0.932,0.892,0.682
723890575,0.705,0.866,0.809,0.606
724107562,0.893,0.95,0.916,0.733
724225554,0.826,0.894,0.929,0.751
724225555,0.54,0.716,0.868,0.744
724260039,0.662,0.797,0.778,0.24
724260040,0.594,0.888,0.836,0.122
724260041,0.428,0.751,0.718,0.184
724260042,0.883,0.966,0.937,0.535
724271256,0.77,0.844,0.836,0.417
724271257,0.896,0.947,0.928,0.78
724271258,1.0,1.0,0.985,0.657
724332259,0.801,0.833,0.528,0.301
724332260,0.814,0.77,0.768,0.787
724510545,0.685,0.755,0.607,0.522
724510546,0.833,0.951,0.931,0.463
724510547,0.252,0.765,0.635,0.084
724510548,0.828,0.873,0.756,0.379
724510549,0.328,0.496,0.416,0.029
724510550,0.585,0.544,0.429,0.0
724510551,0.813,0.718,0.525,0.561
724544649,0.394,0.746,0.718,0.704
72472735,,,,
72472739,,,,
72472744,,,,
72472747,,,,
72474576,,,,
725054137,0.567,0.667,0.576,0.0
725258727,0.726,0.733,0.716,0.582
725258728,0.903,0.92,0.926,0.463
725800119,0.254,0.715,0.608,0.142
725801560,0.747,0.775,0.768,0.354
725852441,0.822,0.9,0.705,0.369
72595659,,,,
72595660,,,,
72595661,,,,
72595662,,,,
72595663,,,,
72595664,,,,
72595666,,,,
72595667,,,,
72595670,,,,
72595672,,,,
72595675,,,,
72607255,0.081,0.139,0.148,0.03
72607257,0.055,0.18,0.032,0.0
726162158,0.966,0.993,0.916,0.249
726229925,0.0,0.0,0.065,0.065
726229926,0.0,0.296,0.778,0.407
726229927,0.014,0.556,0.347,0.0
727005955,0.224,0.476,0.184,0.068
727005956,0.417,0.944,0.639,0.0
727005957,0.175,0.425,0.0,0.0
727041896,0.75,0.812,0.812,0.72
727054553,0.696,0.946,0.899,0.493
727054554,0.555,0.716,0.637,0.315
727056618,0.229,0.45,0.055,0.0
727074808,0.25,0.309,0.25,0.0
727075042,0.0,0.111,0.238,0.032
727089625,0.115,0.097,0.0,0.0
727154555,0.906,0.981,0.83,0.0
727159629,0.866,0.986,0.599,0.0
727159630,0.646,0.738,0.692,0.253
727159631,0.847,0.918,0.878,0.092
727335835,0.404,0.826,0.494,0.135
727417447,0.836,0.918,0.766,0.506
727417448,0.44,0.892,0.628,0.246
727417449,0.986,1.0,0.858,0.188
727622170,0.188,0.264,0.09,0.144
727622171,0.217,0.685,0.011,0.207
727622172,0.0,0.815,0.519,0.37
727622173,0.364,0.409,0.364,0.273
727623110,0.576,0.753,0.691,0.361
727623111,0.86,0.949,0.886,0.503
727623112,0.546,0.834,0.846,0.251
727623113,0.819,0.952,0.92,0.576
727844909,0.795,0.818,0.75,0.113
727844911,0.146,0.335,0.256,0.159
727844919,0.794,0.87,0.831,0.682
727844921,0.552,0.733,0.709,0.221
727844925,0.936,0.995,0.957,0.626
727844926,0.25,0.402,0.549,0.092
727844927,0.0,0.0,0.0,0.0
727844929,0.0,0.0,0.0,0.0
727844930,0.077,0.077,0.0,0.0
727844931,0.592,0.612,0.041,0.0
727853835,0.369,0.454,0.315,0.0
727853836,0.0,0.014,0.0,0.0
727853837,0.685,0.815,0.741,0.0
727853838,0.708,0.631,0.6,0.015
727853839,0.771,0.796,0.804,0.262
727853840,0.442,0.619,0.5,0.047
727853841,0.879,0.9,0.83,0.639
728040270,0.0,0.0,0.0,0.0
729103079,0.0,0.0,0.0,0.0
729103080,0.0,0.0,0.0,0.0
729103082,0.0,0.0,0.0,0.0
729516148,0.49,0.598,0.232,0.02
729516149,0.87,1.0,0.884,0.116
729516150,0.324,0.735,0.574,0.044
729516151,0.12,0.49,0.517,0.003
729516154,0.014,0.38,0.014,0.0
729910649,0.949,0.876,0.638,0.09
729913421,0.0,0.071,0.0,0.0
729913422,0.0,0.036,0.0,0.0
729913423,0.0,0.039,0.017,0.0
729913424,0.0,0.008,0.0,0.0
729963394,0.442,0.462,0.231,0.0
729963395,0.077,0.665,0.636,0.0
729963396,0.801,0.838,0.691,0.0
730113703,0.45,0.6,0.15,0.0
732273082,0.686,0.786,0.671,0.071
73264656,0.34,0.425,0.373,0.049
73264657,0.298,0.262,0.209,0.236
734385162,0.626,0.449,0.589,0.579
734385163,0.635,0.548,0.654,0.731
73496244,,,,
73496245,,,,
73496250,,,,
73496254,,,,
73496257,,,,
73496258,,,,
73496261,,,,
73496263,,,,
73496264,,,,
73496265,,,,
73496266,,,,
73496267,,,,
73496268,,,,
73496270,,,,
73496271,,,,
73496273,,,,
73496274,,,,
73496275,,,,
73496278,,,,
73496279,,,,
73496282,,,,
73496284,,,,
73496285,,,,
73496286,,,,
73496288,,,,
73496289,,,,
73496290,,,,
73496292,,,,
73496295,,,,
73496297,,,,
73496300,,,,
73496303,,,,
73498147,,,,
735217651,0.361,0.691,0.454,0.0
735217652,0.223,0.662,0.623,0.308
736652631,0.699,0.837,0.769,0.39
737235773,0.446,0.695,0.535,0.133
737251095,0.444,0.87,0.87,0.694
737297422,0.57,0.384,0.326,0.0
737297423,0.222,0.369,0.222,0.167
737300555,0.851,0.863,0.719,0.23
737300556,0.423,0.931,0.609,0.147
737300557,0.841,0.903,0.462,0.233
738247826,0.0,0.0,0.0,0.0
73858440,0.443,0.716,0.638,0.183
73858441,0.571,0.817,0.464,0.1
739054655,0.519,0.639,0.503,0.505
739121459,0.0,0.25,0.0,0.0
739554481,0.0,0.0,0.0,0.0
739554482,0.009,0.0,0.004,0.0
739554483,0.0,0.0,0.0,0.0
739742639,0.741,0.788,0.606,0.232
739920995,0.99,0.916,0.639,0.757
739920996,0.489,0.611,0.033,0.0
739940362,0.298,0.605,0.25,0.282
740843873,0.0,0.355,0.145,0.0
74094651,0.683,0.714,0.696,0.574
741272433,0.23,0.206,0.213,0.057
74198006,0.0,0.0,0.0,0.0
74198007,0.21,0.291,0.159,0.004
742852884,0.929,0.976,0.976,0.953
742852885,0.77,0.902,0.869,0.357
742867331,0.643,0.649,0.63,0.325
742867332,0.642,0.764,0.764,0.704
743790845,0.886,0.932,0.909,0.068
743790846,1.0,1.0,0.979,0.277
743790847,1.0,1.0,0.0,0.05
743790848,1.0,0.947,0.0,0.0
743790849,0.553,0.532,0.0,0.0
743790850,0.809,0.851,0.0,0.085
743790851,0.717,0.957,0.065,0.435
743790852,0.5,0.609,0.435,0.022
743790853,0.255,0.447,0.298,0.043
744236660,0.363,0.742,0.61,0.035
744241582,0.659,0.896,0.883,0.055
744523837,0.478,0.903,0.715,0.075
744576830,0.501,0.794,0.86,0.31
744822447,0.92,0.99,0.948,0.682
744822448,0.785,0.885,0.86,0.592
744838880,0.534,0.771,0.65,0.289
744838881,0.549,0.766,0.545,0.319
744838882,0.889,0.918,0.909,0.149
744838883,0.536,0.702,0.733,0.385
744838884,0.685,0.984,0.961,0.531
744877779,0.757,0.847,0.924,0.445
744877780,0.993,0.995,0.99,0.901
744877781,0.913,0.957,0.921,0.626
744877782,0.519,0.9,0.886,0.081
745063451,0.325,0.389,0.237,0.006
745228376,0.835,0.896,0.797,0.461
745545760,0.421,0.609,0.44,0.143
745552781,0.851,0.973,0.97,0.849
745555153,0.588,0.735,0.673,0.169
745580819,0.854,0.751,0.627,0.432
745607669,0.926,0.992,0.902,0.26
745609793,0.517,0.609,0.509,0.244
747439248,0.758,0.957,0.908,0.641
747981301,0.817,0.917,0.659,0.307
747982065,0.663,0.937,0.732,0.117
747982613,0.762,0.814,0.845,0.424
747984201,0.63,0.892,0.725,0.098
747984555,0.494,0.715,0.575,0.312
747984556,0.783,0.901,0.858,0.649
747984558,0.873,0.969,0.929,0.263
747985339,0.487,0.575,0.559,0.428
74866467,0.54,0.845,0.894,0.881
74866682,0.416,0.616,0.521,0.375
74866683,0.759,0.848,0.828,0.489
74875573,0.433,0.638,0.616,0.386
74875909,0.726,0.807,0.639,0.233
748882741,0.382,0.696,0.622,0.17
748882742,0.5,0.764,0.557,0.004
750445433,0.349,0.691,0.607,0.119
750445434,0.171,0.622,0.333,0.011
750445435,0.373,0.583,0.463,0.108
750445436,0.19,0.873,1.0,0.556
750445437,0.872,0.923,0.827,0.087
750451007,1.0,1.0,0.996,0.798
75091554,0.585,0.719,0.741,0.69
75091556,0.057,0.144,0.248,0.084
75091558,0.198,0.248,0.199,0.131
75092686,0.0,0.005,0.0,0.0
75246852,0.136,0.256,0.167,0.0
75246854,0.032,0.127,0.032,0.0
75246855,0.039,0.0,0.221,0.156
75246856,0.0,0.052,0.0,0.0
75246857,0.0,0.599,0.708,0.609
75246859,0.504,0.552,0.112,0.0
75246860,0.593,0.622,0.537,0.076
75246865,0.257,0.421,0.4,0.04
75246869,0.568,0.566,0.72,0.407
75246870,0.034,0.027,0.181,0.054
75246871,0.853,0.9,0.747,0.147
75246873,0.296,0.339,0.096,0.07
753052410,0.826,0.964,0.898,0.515
753053594,0.969,1.0,0.992,0.465
753759999,0.767,0.75,0.1,0.0
753760001,0.931,0.96,0.935,0.799
753760002,0.91,0.931,0.766,0.51
753760003,0.909,0.97,0.947,0.773
75449661,0.092,0.523,0.351,0.126
754551295,0.697,0.745,0.615,0.407
754551296,0.906,0.903,0.842,0.604
754551297,0.868,0.877,0.717,0.283
754551298,0.707,0.874,0.916,0.391
754551299,0.716,0.718,0.58,0.22
75482360,,,,
75482361,,,,
75482362,,,,
75482363,,,,
75482365,,,,
75482368,,,,
75482369,,,,
75483143,,,,
75483145,,,,
75483146,,,,
75483149,,,,
75483152,,,,
75483513,,,,
75483514,,,,
75483519,,,,
75483521,,,,
75483524,,,,
75485064,,,,
75485065,,,,
75485066,,,,
75485067,,,,
75485068,,,,
75485069,,,,
75485070,,,,
75485072,,,,
75485073,,,,
75485074,,,,
75485075,,,,
75485076,,,,
75485077,,,,
75485078,,,,
75487834,,,,
75487836,,,,
75487838,,,,
75487841,,,,
75487842,,,,
75487844,,,,
75487845,,,,
75487847,,,,
75487848,,,,
75487849,,,,
75488480,,,,
75488481,,,,
75488482,,,,
75488483,,,,
75488546,,,,
75488574,,,,
75488576,,,,
75488577,,,,
75488608,,,,
75488735,0.817,0.856,0.849,0.684
755194196,0.98,0.992,0.986,0.628
755194197,0.728,0.722,0.817,0.296
755194198,0.65,0.839,0.857,0.562
755194199,0.0,0.0,0.0,0.0
755399677,,,,
755399678,,,,
755763020,0.091,0.366,0.309,0.022
756187276,0.913,0.913,0.74,0.648
756187277,0.466,0.534,0.452,0.027
756187278,0.391,0.377,0.296,0.245
75651155,0.998,1.0,1.0,0.988
75651157,1.0,1.0,1.0,1.0
75659338,0.766,0.87,0.864,0.724
75668793,0.019,0.03,0.011,0.0
75668803,0.0,0.029,0.003,0.0
75668811,0.012,0.06,0.064,0.0
75668814,0.0,0.0,0.0,0.0
75668817,0.0,0.066,0.045,0.0
75668827,0.004,0.081,0.023,0.0
75668837,0.047,0.191,0.117,0.0
75779084,0.747,0.856,0.834,0.689
75779085,0.659,0.755,0.795,0.721
75781359,0.933,0.975,0.969,0.928
75781360,0.524,0.694,0.651,0.327
75783436,0.394,0.659,0.472,0.195
758522326,0.79,0.949,0.745,0.511
758702381,0.788,0.895,0.812,0.264
759525438,0.747,0.815,0.794,0.541
759530544,,,,
759557416,0.809,0.733,0.701,0.491
759559298,0.802,0.898,0.799,0.39
75981728,0.993,0.999,1.0,0.995
75981786,1.0,1.0,1.0,1.0
760113716,0.919,0.96,0.944,0.646
760115623,0.793,0.989,0.978,0.863
760953986,0.0,0.347,0.224,0.041
761103506,0.064,0.321,0.286,0.327
761116208,0.026,0.625,0.277,0.0
761116209,0.374,1.0,1.0,0.958
761116210,0.225,0.946,0.907,0.737
761116211,0.933,0.972,0.95,0.721
761116212,0.749,1.0,0.984,0.776
761116213,0.966,0.963,0.839,0.56
761116214,0.885,0.956,0.909,0.675
761116215,0.799,0.668,0.508,0.484
761116216,0.873,0.803,0.575,0.215
761116217,0.913,1.0,1.0,1.0
76185532,0.0,0.0,0.0,0.0
761984250,0.618,0.82,0.466,0.087
761984251,0.808,0.997,0.991,0.074
761984252,0.893,1.0,0.99,0.088
761984253,0.748,0.805,0.686,0.545
762183922,0.674,0.8,0.775,0.346
762183923,0.723,0.849,0.751,0.146
762483024,,,,
762483032,,,,
763584412,0.451,0.315,0.413,0.0
763844324,0.948,0.998,0.986,0.481
764089176,0.55,0.715,0.661,0.263
764089177,0.266,0.813,0.775,0.441
764089178,0.346,0.994,0.988,0.052
764146187,0.724,0.878,0.874,0.502
764146188,0.742,0.845,0.747,0.291
764146189,0.799,0.944,0.938,0.798
766028671,0.941,0.972,0.964,0.595
766362160,0.728,0.845,0.753,0.382
766362161,0.0,0.489,0.647,0.027
766362162,0.0,0.575,0.509,0.035
766488275,0.038,0.101,0.042,0.0
766489583,0.166,0.189,0.0,0.0
767426523,0.601,0.814,0.745,0.379
767430679,0.861,0.983,0.942,0.361
767766267,0.695,0.699,0.716,0.621
76780441,0.882,0.957,0.81,0.288
76780445,0.766,0.913,0.797,0.0
76780446,0.534,0.808,0.488,0.022
76790420,0.977,0.67,0.775,0.693
768055080,0.502,0.615,0.482,0.138
768056030,0.732,0.887,0.877,0.268
768426899,0.991,0.987,0.697,0.248
768438475,0.423,0.85,0.813,0.536
76844641,0.38,0.569,0.469,0.115
76844648,0.967,0.987,0.972,0.881
76844686,0.477,0.468,0.232,0.144
76844690,0.301,0.651,0.973,0.759
76844713,0.801,0.857,0.597,0.14
768593363,0.847,0.968,0.91,0.313
768593364,0.444,0.85,0.76,0.326
76903629,0.264,0.868,0.689,0.072
76903631,0.696,0.722,0.868,0.0
76911875,0.732,0.615,0.569,0.399
76911880,0.825,0.715,0.683,0.588
76911883,0.187,0.939,0.352,0.073
76911885,0.148,0.767,0.436,0.091
76911889,0.548,0.698,0.752,0.051
76911890,0.575,0.72,0.84,0.151
76911894,0.464,0.926,0.595,0.168
76914225,0.84,0.849,0.823,0.741
76914226,0.783,0.756,0.753,0.63
76914227,0.201,0.827,0.694,0.284
76914228,0.32,0.86,0.862,0.186
76914229,0.832,0.896,0.882,0.356
769247407,0.441,0.637,0.531,0.151
769468122,0.882,0.882,0.882,0.0
769468123,0.329,0.871,0.643,0.186
769468124,0.795,0.943,0.903,0.319
769468125,0.509,0.568,0.418,0.0
769468126,0.303,0.508,0.41,0.0
769468127,0.635,0.841,0.825,0.0
769468128,0.246,0.612,0.47,0.0
769717953,0.804,0.853,0.712,0.265
770435794,0.623,0.827,0.716,0.301
770435795,0.487,0.744,0.564,0.026
770435796,0.702,0.871,0.842,0.474
770514554,0.012,0.147,0.064,0.036
770517340,0.641,0.736,0.687,0.436
770517341,0.151,0.322,0.256,0.0
770518576,0.268,0.324,0.248,0.0
770557399,0.61,0.977,0.847,0.256
770612099,,,,
770613496,0.875,0.99,0.832,0.933
770613497,1.0,1.0,0.991,0.897
770690985,0.705,0.821,0.835,0.576
770690986,0.524,0.609,0.549,0.207
770705454,0.498,0.608,0.559,0.244
770721842,0.397,0.667,0.431,0.113
770721843,0.698,0.984,0.794,0.0
770926357,0.0,0.0,0.0,0.053
770926358,0.0,0.083,0.24,0.05
770926359,0.0,0.133,0.108,0.006
770926360,0.0,0.008,0.388,0.05
770926361,0.0,0.0,0.0,0.0
770926362,0.0,0.0,0.0,0.0
771157420,0.538,0.762,0.667,0.112
771158838,0.105,0.521,0.378,0.037
771232574,0.997,1.0,1.0,0.793
771273327,,,,
771286445,0.52,0.799,0.67,0.062
771649536,0.163,0.359,0.391,0.332
771649537,0.053,0.089,0.033,0.004
771649538,0.188,0.482,0.365,0.024
771649539,0.366,0.683,0.488,0.0
771657894,0.925,0.993,0.987,0.547
771831862,0.326,0.513,0.458,0.059
771861693,0.075,0.866,0.892,0.0
771861694,0.564,0.837,0.257,0.0
771861695,0.599,0.715,0.482,0.194
771861697,0.0,0.36,0.4,0.0
771861698,0.0,0.678,0.881,0.254
771861699,0.0,0.037,0.259,0.0
771861700,0.0,0.688,0.559,0.022
771861701,0.0,1.0,0.9,0.0
771861702,0.0,0.934,0.77,0.0
771861703,0.0,0.091,0.364,0.0
771923972,0.724,0.941,0.902,0.685
771931195,0.84,0.98,0.853,0.283
77196110,,,,
772024855,0.293,0.661,0.608,0.053
772029885,0.219,0.621,0.635,0.358
772029886,0.746,0.878,0.823,0.676
772029887,0.972,0.87,0.678,0.36
772085999,0.679,0.517,0.648,0.559
772086000,0.421,0.521,0.487,0.264
772086001,0.73,0.716,0.479,0.265
772130665,0.57,0.829,0.739,0.423
772130667,0.741,0.759,0.667,0.0
772130668,0.182,0.438,0.256,0.0
772130669,0.048,0.0,0.0,0.0
772263398,0.0,0.051,0.014,0.0
772351322,0.671,0.869,0.848,0.52
772753459,0.551,0.774,0.153,0.014
772753460,0.258,0.42,0.44,0.229
77276200,0.009,0.16,0.07,0.0
77276202,0.497,0.757,0.656,0.504
77276205,0.0,0.155,0.04,0.0
77276206,0.0,0.198,0.026,0.0
77276208,0.055,0.374,0.38,0.169
77276213,0.339,0.491,0.412,0.198
77276214,0.026,0.184,0.057,0.0
77276215,0.048,0.107,0.103,0.061
77276217,0.0,0.032,0.0,0.0
77276218,0.494,0.498,0.465,0.08
77276219,0.0,0.002,0.051,0.057
77276220,0.258,0.365,0.135,0.019
77277695,0.536,0.759,0.774,0.0
77277696,0.349,0.474,0.703,0.564
773030353,0.665,0.606,0.585,0.742
773030354,0.746,0.752,0.713,0.37
773739963,0.8,0.976,0.95,0.652
773777527,0.595,0.723,0.621,0.109
773777528,0.293,0.349,0.298,0.156
773777531,0.872,0.966,0.979,0.289
773777532,0.783,0.887,0.891,0.748
773777535,0.176,0.0,0.0,0.0
773777536,0.0,0.039,0.0,0.0
77385557,0.796,0.808,0.776,0.698
773889859,0.0,0.0,0.0,0.0
773889860,0.0,0.0,0.0,0.0
773889861,0.0,0.0,0.0,0.0
773889862,0.0,0.0,0.001,0.0
773891180,0.817,0.834,0.78,0.003
773891181,0.523,0.766,0.781,0.07
773891182,0.944,0.992,0.992,0.589
773891183,0.948,1.0,0.993,0.778
773891184,0.832,0.847,0.885,0.763
773891185,0.814,0.984,0.974,0.462
773891186,0.863,0.968,0.919,0.54
773891187,0.018,0.463,0.82,0.17
773891188,0.615,0.949,0.949,0.462
773891189,0.721,0.919,0.892,0.667
773891191,0.878,0.878,0.757,0.601
774713483,0.0,0.013,0.01,0.001
774714653,0.0,0.0,0.0,0.0
774716396,0.0,0.0,0.0,0.0
774905640,0.934,0.969,0.88,0.367
775006101,0.706,1.0,0.798,0.0
775006102,0.702,0.87,0.758,0.34
775006103,0.711,0.833,0.732,0.475
775006104,0.781,0.94,0.242,0.395
775006105,0.969,0.596,0.377,0.719
775006106,0.587,0.893,0.665,0.318
775006107,0.694,0.635,0.667,0.171
775006108,0.221,0.503,0.309,0.362
775006109,0.023,0.443,0.431,0.109
775006110,0.259,0.532,0.511,0.199
775231252,0.733,0.793,0.397,0.052
775231253,0.326,0.626,0.531,0.004
775426843,0.923,1.0,0.969,0.0
775426844,0.968,0.968,0.903,0.0
775537907,0.013,0.253,0.43,0.342
775614141,0.133,0.383,0.317,0.233
776142634,0.761,0.966,0.923,0.316
776142635,1.0,0.785,0.975,0.829
776142636,0.492,0.665,0.456,0.242
776455269,,,,
777291545,0.071,0.619,0.795,0.031
777291546,0.0,0.635,0.671,0.0
777291547,0.5,0.909,0.606,0.0
777291548,0.25,1.0,0.0,0.0
777291549,0.552,1.0,0.41,0.0
777291550,0.482,1.0,0.75,0.0
777291551,0.396,0.913,0.698,0.0
777291552,0.733,0.849,0.0,0.0
777291553,0.607,0.464,0.522,0.036
777291554,0.709,1.0,0.57,0.0
777291555,0.74,1.0,0.82,0.0
777291556,0.603,1.0,1.0,0.0
777291557,0.451,1.0,0.878,0.0
777291558,0.569,1.0,0.941,0.0
777291559,0.628,1.0,0.872,0.0
777291560,0.435,0.971,0.855,0.0
777291561,0.712,0.661,0.424,0.0
777291562,0.142,0.504,0.397,0.0
777291781,0.438,0.548,0.0,0.0
777302059,0.873,0.992,0.594,0.0
777897640,0.539,0.623,0.555,0.215
777943652,0.271,0.661,0.78,0.237
